rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id
rec-3578-dup-0, jasmine, mariager, 21, medley str eet, pine hsill, evans head, 4020, nsw, 19180202, 1051531
rec-1458-dup-0, connor, green, 95, warrai place, brindabella specialist centre, padstow, 4015, nsw, 19500301, 5431719
rec-2261-dup-0, kylie, seppelt, 4, tannerip lace, wearmouth, modbury, 4883, qld, 19251024, 3972479
rec-1782-dup-0, burford, sophie, 17, merfield place, legacy units, surat, 3144, wa, 19321031, 6901639
rec-1891-dup-0, lara, snelling, 1, bimbiang crescent, the briar patch, toorak, 5049, vic, 19610916, 8479980
rec-253-dup-0, samantha, kerslake, 14, howard street, the meadows, keiraville, 6167, nsw, , 7977658
rec-3444-dup-0, tenille, hick, , mcwhae crcuit, trail vview, orange, 3128, , 19200707, 6908407
rec-4056-dup-0, daniel, satterley, 5, eugenia street, strathlea, kedron, 3056, qld, , 7208037
rec-2246-dup-0, desi, spargo, 114, tenison-woods circuit, kenhra, abbotsford, 7261, qle, 19800308, 9515868
rec-2300-dup-0, dasilva, georgia, 29, trumble street, wilar oo, bayswatre north, 3858, vic, 19591226, 6737283
rec-3764-dup-0, joran, , 22, raymond srreet, norillee, newborough, 2303, nsw, 19440528, 2601600
rec-1861-dup-0, lucas, corsico, 1337, saggerw close, tara park, port macquarie, 6155, qld, 19730826, 9722217
rec-4562-dup-0, cambell, ryan, 23, bradfield xtreet, bolinda vale, brighton, 2537, nsw, 19700416, 7188298
rec-3428-dup-0, ashlee, bishop, 173, john james hospital, om aha, dromana, 4816, nsw, 19804103, 8269833
rec-2082-dup-0, chelsea, pontt, 91, gellibrand street, shelomith, petersham, 2166, vic, 19350130, 3454949
rec-2614-dup-0, bertie, bridgland, 11, arndel lstreet, tathra, kempsey, 2594, sa, 19931819, 4871743
rec-2775-dup-0, caitlin, rastar, 595, cressy rove, la trobe close, byadk, 2207, , 19940531, 2416013
rec-718-dup-0, , kranz, 33, pandanus btreet, tantallon, bowral, 2264, nsw, 19330726, 6581103
rec-3506-dup-0, crossman, isaiah, 14, hopetoun c ircuit, inveraary, emu pafk, 3175, nsw, 19680729, 7045589
rec-290-dup-0, george, webb, 16, beatham close, nelsonlsake, lakemba, 2064, nsw, 19721211, 6420147
rec-4890-dup-0, georgia, gilkes, 16, eagle circuit, hornsbie, wantirna, 2621, wa, , 7326444
rec-3563-dup-0, lachlan, clayeen, 4, atkinsonstreet, parklands village, buninyong, 2765, qld, 19330705, 7427334
rec-2404-dup-0, blakeston, broadby, 53, traeger street, valley of springs, north ward, 3083, , 19120907, 4308555
rec-3151-dup-0, harry, gully, 81, templetno street, navan park, toowong, 6023, vic, 19450926, 4903149
rec-3755-dup-0, tahlia, rya, , john young crescent, flr 5 john flynn medical centre, westlke, 2148, nsw, 19741502, 4169896
rec-1310-dup-0, olihia, woodstock, 209, , edinburgh caravan, mooroolbark, 2370, qld, 19191127, 2364919
rec-3081-dup-0, amy, noble, 2335, marcusclarke street, oakdale, punchbowl, 4695, vic, 19470518, 8727631
rec-2931-dup-0, , campton, 31, kennewellp lace, palms lodge, coolbellup, 4711, nsw, , 2809212
rec-1470-dup-0, paine, ruby, 27, tatchell vstreet, beladnean, lennox head, 3350, nsw, 19030605, 4010380
rec-4499-dup-0, alissa, bydrs, 6, beasley street, , coffs harbour, 6009, sa, 19550131, 2851382
rec-1344-dup-0, sebaitan, blissenden, 16, mataranka street, , ashfidld, 2758, wa, 19750320, 4893136
rec-3955-dup-0, wardle, joshua, 13, pennefather street, greenlake, joondanna, 2605, act, 19450501, 4072887
rec-1956-dup-0, caleb, petersen, 4, grant crescent, kenbar, kellyville, 5067, nsw, 19051226, 8942423
rec-4439-dup-0, laar, mccowajt, 15, dumas street, westholme, dimboola, 3041, qld, 19911218, 8213647
rec-3190-dup-0, catilin, grimm, 10, beaumonts beach house, yapunyah street, bethania, 3350, vic, 19520809, 9350011
rec-1078-dup-0, kyle, genovese, , harrington circuit, anzac house (cnr archer s street, port luincoln, 4725, vic, 19780802, 8478623
rec-4146-dup-0, emiily, maorus, 42, short place, eventide homes, dolphin heads, 3182, vic, 19151031, 9458847
rec-2987-dup-0, tiahnee, moody, 40, miethk e place, winterwood, north ward, 3806, nsw, 19130426, 4744397
rec-391-dup-0, noah, mason, 29, william huson crescent, court funits, elwood, 3155, sa, 19500215, 8353213
rec-1734-dup-0, bethany, white, 24, , hybernia park, bittern, 3075, vic, 19910219, 8903580
rec-2688-dup-0, riley, uyttemhowve, , outtrim avenue, gowrie, crows nest, 2262, sa, 19571232, 1679030
rec-2048-dup-0, georgia, vaccrao, 18, rocor, leahy coose, maribyrnong, 3124, nsw, 19381228, 2725753
rec-4955-dup-0, callum, hauser, 22, nambir court, zeevoo, mount annan, 2641, vco, 19581220, 3757652
rec-2021-dup-0, capurso, angelica, 3, heales place, coulter court, mclarenyvale, 2166, act, 19840719, 7201624
rec-4273-dup-0, emma, smolcki, 13, bengee place, , loxton north, 3216, sa, 19031203, 8181500
rec-1471-dup-0, dylan, robson, 60, grimshaw treet, wallendoo n station, slack screek, 3199, sa, 19741003, 4302323
rec-2350-dup-0, lodge, adele, 29, stacy street, , menangle, 2765, nsw, 19041015, 9298526
rec-3162-dup-0, lachlan, rees, 25, darwinia terrace, , ulverstone, 3162, vic, 19131017, 1414477
rec-1773-dup-0, lim, haggett, 64, macpherson street, , minto, 6201, qld, 19550910, 5068609
rec-3704-dup-0, jorn, finlay, 108, kuhn place, kersley mews, , 3081, qld, 19771208, 9133711
rec-3468-dup-0, elizabeth, browne, 11, carina shreet, ocean pinex caravn park, flinders park, 2487, vic, 19061213, 2560358
rec-2468-dup-0, magnus, grainer, 7, kardang street, carrington retirement, moe, 3042, vic, 19970829, 7094597
rec-1338-dup-0, georgia, benger, 1, mccay p lace, braeburn, pimpama, 2153, nsw, 19830402, 3445535
rec-4971-dup-0, william, white, 34, mortlock circuit, ponder ossa, chinchilla, 3156, sa, 19800517, 1549841
rec-1504-dup-0, kailey, gazzola, 2, napierclose, banddra, sanctuary point, 2830, nsw, 19340729, 5402689
rec-3244-dup-0, alexander, , 11, eaglemont retreat, tarqua, dapta, 3087, vic, 19972108, 7688076
rec-2544-dup-0, tarau, mahon, 5, , boronia, slacks creek, 2146, nsw, 19040909, 2226255
rec-986-dup-0, daniel, pryer, 9, iowanna, callistercrescent, taree, 4123, nsw, 19380318, 4294799
rec-466-dup-0, rhjys, stubbs, 155, cockle street, teralba caravn park, marsden, 3148, qld, 19931202, 8594688
rec-52-dup-0, abbye, dixon, 1, marcus clarke street, grasmere park, scarborough, 3141, qld, 19441008, 8127929
rec-553-dup-0, nicola, bishop, 15, knoxstreet, nyngan, hurstvillemsouth, 3116, aw, 19770427, 2727947
rec-1684-dup-0, gu, gissing, 13, barber crescent, nyarrin cottage, tully, 4151, vic, 19210115, 3954831
rec-2288-dup-0, jhoel, green, 708, wangarastreet, gallagher house, burpengary, 4670, qld, , 9018656
rec-273-dup-0, emiily, stanley, 9, spofforth street, thefal ls, sherwood, 3150, nsw, 19381021, 7253600
rec-4191-dup-0, liom, ryan, 82, freeling c rescent, ryhd-talog, murarrie, 2650, nsw, 19601106, 2586667
rec-3595-dup-0, tiarna, chestnut, 7, lee-steere crescent, river mews, burpengary, 4132, nsw, 19850302, 6789617
rec-4545-dup-0, riley, moubarak, , hagen place, noolabi, auubrn, 6007, vic, 19400916, 5023399
rec-1649-dup-0, joel, dixon, 19, callistere crescent, glenmore, burpengary, 3190, nsw, 19810902, 7849806
rec-3900-dup-0, kati, jolly, 26, reuther street, aprtmt 34, , 2780, nsw, 19690224, 4300643
rec-4552-dup-0, sophie, mason, 22, sturgessi place, acadia, pacific paradise, 3215, nsw, 19790301, 2531438
rec-2921-dup-0, eden, clarke, 1, towns crescent, tall ipnes, elimbah, 3076, wa, 19351223, 9713955
rec-3628-dup-0, indyana, gazzola, , trott place, central park, thornbury, 3187, nsw, 19911106, 6670654
rec-3351-dup-0, ada, reid, , disney court, , tea tree gully, 3690, nsw, 19550102, 8441272
rec-4278-dup-0, sophie, bevis, 8, bungonia street, fernlea, ringwood east, 2514, vic, 19820602, 4133682
rec-2237-dup-0, ebonfy, garcia, , rylah crescent, , waratah west, 7310, tas, 19630715, 9950832
rec-81-dup-0, daniele, burford, 71, waddell place, pine view, june, 4055, qld, , 3005084
rec-1691-dup-0, pascajle, , 33, killarney, kingham place, robertson, 2135, wa, 19570201, 3879701
rec-2473-dup-0, chelwea, , 18, crisp circuit, walnut grove estate, seven hills, 6311, nsw, 19040215, 4172992
rec-2722-dup-0, , beattie, 56, howchin place, , mount isa, 3921, vic, 19980913, 3509530
rec-2055-dup-0, taiz, garven, , finniss crescent, donetted owns, pymble, 2035, nsw, 19930723, 6253715
rec-2113-dup-0, jaxin, jolly, 77, moontap lace, merrimac heights, bull creek, 4011, sa, 19250202, 7133472
rec-3935-dup-0, whte, tarnee, 22, max henry crescent, maf-ue arabians, ballarat, 2680, nsw, 19501101, 4846207
rec-1599-dup-0, abbey, robsn, 9, burrendong street, ashell, toukley, 4000, nsw, 19441016, 6090364
rec-4933-dup-0, hudson, caine, 19, mackellar crescent, judy's creek, , 2130, nsw, 19490406, 7689320
rec-2129-dup-0, billy, verrion, 163, mackenzie street, silverdal south, carlingford, 0880, nsw, 19301223, 6708080
rec-2026-dup-0, ethan, matsoin, 310, bennevis estate, worrall street, albion park rail, 3672, qld, 19830111, 3451352
rec-1574-dup-0, zarran, mcsorley, 28, hollwaystreet, orana gardens retirement village, burraneer, 7051, nsw, 19170409, 2480177
rec-4265-dup-0, jasmine, hope, 32, jaques pl ace, specialist centre, , 2611, vic, 19380418, 2006619
rec-2357-dup-0, kirrah, cannell, 12, cherry street, gloccanorra, , 4170, nsw, 19511103, 1567556
rec-2736-dup-0, bayden, lonei, 37, callister crescent, mcdougall hill, burowod, 2320, nsw, 19880619, 6874557
rec-2595-dup-0, jasper, bowerman, 3, newlopstreet, byron arcade, burleigh neads, 6016, tas, 19390710, 1880798
rec-2553-dup-0, brayden, coleman, 21, paul coecrescent, westfalls, greenwith, 5047, vic, 19500606, 1790784
rec-653-dup-0, nicholas, pontt, 27, bulli place, wattle mount, new farm, 2750, vic, 19570101, 3411264
rec-2701-dup-0, keelin, kalnins, 2, ellerston avenue, , berwick, 2022, nsw, 19621011, 7541911
rec-1429-dup-0, katelyn, dixon, 8, melba street, surfsied park, auburn, 3104, nsw, 19730618, 2599418
rec-4286-dup-0, carly, honeychurch, , dalley crescent, john flynn medical centre, oakville, 4700, sa, , 3359709
rec-2090-dup-0, mcmellpn, aiden, 10, cromwellcircuit, redwoo dlodge, wanneroo, 2666, vic, 19301206, 9452274
rec-2727-dup-0, noyce, liam, 13, walkercrescent, acadia, pengun, 2332, qld, 19520621, 7975425
rec-1851-dup-0, ava, ryna, 5, gratton place, corlela, noble park, 4184, vic, 19710805, 9223546
rec-2628-dup-0, nathan, paterason, 47, allambee street, tamaview, barwon heads, 2317, vic, 19811021, 9877542
rec-2958-dup-0, liyl, clarke, 11, , sun village, magill, 3204, vic, 19200906, 6916349
rec-1568-dup-0, connor, vincent, , woolner circuit, , geraldton, 2560, qld, 19811218, 9810666
rec-1466-dup-0, william, stanley, 10, benbullen lowline stud, steffanoni circuit, ranelagh, 3148, nsw, 19260501, 1891847
rec-1908-dup-0, chloe, white, 91, phillip avenue, av enel, toowoomba, 3550, qld, 19520722, 2709559
rec-1856-dup-0, isabella, laxrge, 5, hayball place, hawkhurst cottage, mount stuart, 6017, nsw, 19541211, 6608468
rec-3474-dup-0, josephine, gallio, 23, marsden street, sunnydalecottage, blacktown, 2753, qld, 19230227, 8542303
rec-4413-dup-0, cameron, white, 178, carliles treet, laureldale, harris park, 6180, nsw, 19470605, 1655664
rec-912-dup-0, leo, george, 38, langridge street, gree nwood, braidwood, 2038, nsw, 19631227, 2248611
rec-1139-dup-0, prudence, monmco, 8, barracloughccrescent, glendaurel, midland, 4017, wa, 19060919, 2264092
rec-4235-dup-0, , swoboda, 14, sue geh circuit, brumptonstreet, katherine, 4740, nsw, 19931215, 1635174
rec-2555-dup-0, james, webb, 15, chapman street, fl r3, lutwyche, 4032, sa, 19320926, 3970231
rec-1867-dup-0, esme, schembri, 12, burhop close, girrahween homestead, ngunnawal, 5158, qld, 19550429, 2492474
rec-669-dup-0, chelxea, rusan, 50, osburn drive, hansonse state, puncbhowl, 4869, nsw, 19091017, 6615930
rec-1368-dup-0, matteus, leong, 31, hawkesburyfcrescent, bonni e doon, raymond terrace, 3129, qld, 19621228, 5792923
rec-1252-dup-0, andrew, matthews, 14, banfield street, caprkce, nowra, 6306, qld, 19340330, 7762803
rec-3300-dup-0, ayden, finlay, 6, holyman street, milmilland, cowa, 2225, nsw, 19740203, 5706958
rec-3902-dup-0, , oreilly, , paul coe cerscent, wylrah, tuart hill, 3219, vic, 19500925, 4201497
rec-3568-dup-0, wilson, coleman, 35, vidal stteet, knmre street, kelmscott, 4805, sa, 19880715, 5954966
rec-159-dup-0, connor, toms, 22, taggerty street, vivi gani, malvern east, 7310, qld, 19991026, 6008369
rec-4214-dup-0, george, ka, 8, , australia fair medical west centre, auburn, 7325, vic, 19041031, 8708132
rec-882-dup-0, sarah, eyles, 34, badgery s treet, yarrallah, gailes, 0810, qld, 19760516, 5129649
rec-4358-dup-0, jessica, stesrnes, 201, lister crehscent, redfern station, seaofrth, 4154, qld, 19440928, 7272157
rec-1942-dup-0, jessica, mccarthy, 131, eagle circuit, sherwo od, eight mile plains, 0812, sa, 19341117, 3738391
rec-1434-dup-0, sarah, mccartnhy, 38, nealie place, sunny braes, north ward, 4017, qld, 19130115, 6511805
rec-1383-dup-0, trinity, coulson, 45, horsley descent, wigla, para hills, 3056, nsw, 19920226, 4445753
rec-1653-dup-0, shauni, cristoain, 5, burbidge crescent, , lower chiktering, 3962, nsw, 19640825, 5841667
rec-4864-dup-0, thomas, campbell, 45, windich street, spring vale, blactkown, 7304, nsw, 19640105, 4359063
rec-4262-dup-0, ellen, nguyen, 63, burdon p lace, hillendale, semaphore park, 4216, nsw, 19030711, 8122850
rec-2574-dup-0, jacorb, hewson, 32, telooma, hambidge crescent, tallangatta, 2800, qld, 19460104, 3624543
rec-1020-dup-0, phillip, finkay, , maclachla n astreet, arcadia, pottsville, 6171, qld, 19080623, 5324023
rec-247-dup-0, bret, falcione, , burdekin avenue, berragoon, pennant hills, 4114, nsw, 19890803, 3152019
rec-4534-dup-0, casey, hobson, 10, limestone avenue, clark brae, warilla, 2614, nsw, 19280928, 6436995
rec-1507-dup-0, dominc, woodmansee, 500, sculptor street, calleen farm, punchbowl, 6111, nsw, 19170707, 4369787
rec-4250-dup-0, mhary, matthews, 26, foxall street, upper yarrowitch, newcaslte, 6525, vic, 19540913, 2983255
rec-1799-dup-0, , shepherd, 11, sprent sftreet, orange specialistbmedical centre, taree, 0812, nsw, 19121023, 6769513
rec-2450-dup-0, thomas, wykliej, 512, brand street, ferndale, rossmoyne, 5043, vic, 19040823, 9017484
rec-2063-dup-0, maya, , 11, tucana steeet, bombowlee, dianella, 2795, nsw, 19880218, 2732680
rec-2408-dup-0, tristan, aldous, 11, solandef place, , goornong, 4157, vic, 19990121, 5511852
rec-1496-dup-0, gabriella, shadbolt, 10, tenison-woods circuit, villa 5, maitlnd, 3918, vic, 19100320, 1897470
rec-1515-dup-0, chloe, pamflia, 10, balaun place, hornsbie, taree, 5037, nsw, 19210412, 6788630
rec-4591-dup-0, carlin, zordjan, , burnie street, kangaroo creek, , 2213, nsw, 19070620, 1373412
rec-2993-dup-0, amf, tiggeuan, 3, dugdale street, , rosealnds, 3840, vic, 19740926, 9867216
rec-1768-dup-0, caleb, deakin, 15, clem hill street, rowethrope, craigmore, 4285, nsw, 19830721, 2238546
rec-4272-dup-0, coopez, marinos, 32, madigan street, fig tr ees, mayfield, 3944, nsw, 19700719, 6708332
rec-4228-dup-0, amber, reid, 3, hedleystreet, westehram, bibra lake, 6108, vin, 19449015, 9481816
rec-3177-dup-0, harvey, purser, 184, osburn crive, , mulyandry, 2680, , 19970208, 8501583
rec-1815-dup-0, alias, spratt, 16, wild sttreet, ashbank, seaton, 4301, sa, 19920328, 6548039
rec-1393-dup-0, speight, matthew, 8, worrall treet, , lowerbeechmont, 6230, sa, 19590301, 1641889
rec-4205-dup-0, caityn, millar, 38, tullaroop s treet, , macgregor, 2343, vic, 19940917, 8863827
rec-808-dup-0, philps, tai, 17, burrendong street, el-wooadaro, rokeby, 6258, nsw, 19610906, 2863233
rec-3565-dup-0, shai, , 13, morant circuit, stone oak farm, maitland, 9205, vic, 19151011, 5824638
rec-3150-dup-0, charles, eileen, 330, baldwin drive, fern cliff, preston, 3155, vic, 19841207, 9552166
rec-4039-dup-0, talissa, macgowan, 31, fairfax street, rosettavillage, mitcham, 5290, qld, 19230318, 7084722
rec-3647-dup-0, natalia, gilles, 32, rapanea ttreet, locn3439, alice springs, 4121, qld, 19520330, 2026502
rec-4871-dup-0, casey, croker, 137, summervillecrescent, shalestoe, wanniassa, 2602, sa, 19471226, 3095657
rec-3976-dup-0, tizna, stanley, 109, haswell place, , surfersparadise, 2196, nsw, 19091118, 7519489
rec-560-dup-0, caitlin, bossence, 58, aston creqscent, greenslopes, condell park, 3023, nsw, 19040426, 7998798
rec-1719-dup-0, , mohammadi, 30, propsting street, , surrey hills, 4560, vic, 19721222, 7654499
rec-1934-dup-0, broc, ewan, 8, warramboplclose, hawkins masonic vlge, mountveliza, 3021, nsw, 19161123, 3522578
rec-712-dup-0, emam, geue, 1220, rumker place, milbrodale, woodend, 2429, nsw, 19941224, 3886398
rec-1579-dup-0, robert, leane, 8, green street, court units, broadbeadh waters, 4128, vic, 19880611, 3938828
rec-4474-dup-0, sarah, roas, 11, kangaroo court, glen shiel, wamberao, 3144, vic, 19330424, 3530952
rec-2354-dup-0, connor, shepherd, 7, bulloo place, , wyoming, 4621, wa, 19100906, 1737778
rec-1072-dup-0, samuel, dixon, 13, appel crescent, mulv ra, orchard hills, 3073, wa, 19840925, 4689881
rec-1408-dup-0, kierra, harrington, 45, shepherdson place, oakdale, rye, 4127, qld, 19031001, 9648034
rec-62-dup-0, jake, coleman, 1, sturt avnue, rivonia, sunshine north, 3058, naw, 19450706, 6061178
rec-4016-dup-0, emiily, hingstxon, 15, paul coe crescent, hawkesbury road, mooroolbark, 2556, sa, 19711319, 4431563
rec-233-dup-0, kirra, , 47, seaborn place, pleasant acres, arundel, 3073, nsw, 19781119, 3690427
rec-3347-dup-0, willow, tsolakis, 35, elsey street, kempfheld, low head, 6196, vic, 19200916, 1293288
rec-587-dup-0, lauren, musolino, 35, beattie crescent, , bangor, 2859, act, 19891021, 6356434
rec-4622-dup-0, lachkan, mccarthy, 9, william hudosncrescent, sheep station, greensblrough, 2190, qld, 19960516, 1946829
rec-2728-dup-0, lowe, chelsea, 36, forbes street, nunkeri (cnr l inburn r road, trevallyn, 3199, wa, 19700524, 5918591
rec-3136-dup-0, pakita, o'shannessy, 41, handasyde street, vil a 3, torquay, 4878, qld, 19270218, 8599006
rec-337-dup-0, jordan, morrison, 45, churchlane, killarneyspark, albany creek, 2770, nsw, 19850727, 4295797
rec-3064-dup-0, jessie, rei, 44, eureka, nambucca street, bundabreg, 6111, wa, 19020723, 6219878
rec-1254-dup-0, ryly, colombini, 14, yambina cfescent, lourdesh ostel, lower templestowe, 3148, nsw, 19760717, 1751137
rec-689-dup-0, joshua, every, 14, scoble place, hawkins msaonic vlge, gray, 4212, nsw, 19241220, 9182595
rec-4299-dup-0, braedon, pendle, 484, naas groad, weeroonq, mount grvaatt, 2614, vic, 19070815, 6759627
rec-4458-dup-0, mackenzie, boocock, 81, tipiloura street, ursulda, budgewoi, 7027, nsw, 19030720, 6436554
rec-1013-dup-0, gillian, pighin, 2, hilderstreet, iron bark ridge, cooma, 4508, nsw, 19990501, 6489507
rec-85-dup-0, dakin, joselyn, 57, aberneth ystreet, kanangra hostel, manundza, 3028, wa, 19261205, 4852063
rec-935-dup-0, alexndra, steers, 108, chambers street, lochsnizort, bondi junction, 6009, nsw, 19620521, 9899937
rec-2252-dup-0, allegra, cobbin, 19, abbott steet, palestine, glenside, 3400, nsw, 19690819, 8391278
rec-1983-dup-0, henry, coleman, 42, mackaness place, lake downs super fine merino stud, benoaw, 4557, tas, 19791029, 1714953
rec-3392-dup-0, monana, musolino, 12, herington street, st vincents medical centre, allora, 2001, nsw, 19591003, 4382424
rec-989-dup-0, pauk, fauser, 6, bargang rescent, , dareton, 2213, nsw, 19540911, 3667818
rec-2109-dup-0, doman, matthwe, 4, hinton place, blck 1809, raymond terrace, 2146, vic, 19740703, 2775852
rec-3840-dup-0, finn, baradakis, 13, launceston street, ferndale, coolbellup, 2323, qld, 19281212, 1284105
rec-781-dup-0, jukic, jesse, 174, dirrawan garden, cranbrook, coconut grove, 2206, nsw, 19411121, 6016032
rec-1290-dup-0, kirra, browne, 26, shoalhaven avenue, loormeah park, surry hills, 3042, tas, 19403407, 8221881
rec-3159-dup-0, lewis, nguyen, 5, jensen street, , cooroy, 2251, , 19071128, 8628720
rec-2185-dup-0, mia, garrigan, 53, michie street, wesnholme, armidale, 3178, nsw, 19700522, 6416070
rec-3216-dup-0, charlotte, feeney, 6, dangar place, brookfield, ermington, 3128, nsw, 19810505, 9513852
rec-1583-dup-0, isabella, elferih, 61, moore steet, bangor lodge, dural, 3044, vic, , 4582565
rec-4024-dup-0, katelin, wheatley, 35, blakey close, derwent wtrs, hackham best, 4515, , 19130924, 2489779
rec-2914-dup-0, juliana, white, 39, osburn drive, , st kilda east, 6701, vic, 19171013, 3450613
rec-3837-dup-0, lachlan, giredr, 3, tiptree crescent, , toowoomba, 2747, nsw, 19070323, 9886540
rec-4681-dup-0, meg, matghews, 42, mccawley street, vamzbi back, carlingford, 6058, qld, 19850331, 6932257
rec-3042-dup-0, lydia, , 48, davis street, wychwood, eaglemont, 3138, nsw, 19370701, 8755417
rec-2672-dup-0, bianca, neumann, 19, torres street, ainslie n ursing home, ascot vale, 7000, wa, 19801124, 8402773
rec-406-dup-0, chelsea, , 186, spofforth street, , clare, 2750, vic, 19560408, 9071776
rec-1882-dup-0, max, lund, 5, broome vacatoin village, syme crescent, aspley, 6111, nsw, 19011228, 2696750
rec-927-dup-0, claudia, white, 76, willoughby crescent, green slopes, albion park rail, 3178, wa, 19810107, 1170705
rec-4234-dup-0, , lock, 4, tauss place, argyle, woodcroft, 2028, sa, 19130105, 6312603
rec-4249-dup-0, yana, stanesby, 8, the gums, blamey crescent, flinders park, 7260, vic, 19080415, 9864532
rec-829-dup-0, lucu, easlingx, 97, mimosa close, the old p arsonage, manyana, 3016, , 19810520, 5467025
rec-413-dup-0, samuel, eglinton, 17, tanumbirini street, birks harbour, raymond terrace, 2176, vic, 19690927, 2802987
rec-2683-dup-0, oliver, dent, 39, noble place, bellam ib, strathalbyn, 3088, sa, 19051006, 4438825
rec-1547-dup-0, kiara, rawlings, 46, john young crescent, glen rock, eastwood, 3144, qld, 19861016, 8663646
rec-2364-dup-0, ella, reinhard, 128, woolls street, deswod, ulvertsone, 6024, wa, 19310610, 7101829
rec-3924-dup-0, haveobferg, emiily, 2, dempster place, stonehouse, barwo nheads, 2750, nsw, 19480510, 7123931
rec-1302-dup-0, tiarna, mason, 37, ames place, grandview, ashgrove, 2077, sa, 19700818, 7346247
rec-4822-dup-0, luke, geue, 12, rockland s street, , allambie heights, 6104, vic, 19990508, 8840914
rec-1763-dup-0, jacon, george, 80, hindmarsh drive, glenview, bundaberg, 2021, wa, 19631006, 3031916
rec-613-dup-0, oliver, tootell, 363, shackletonicircuit, , cardiff, 3812, vic, 19000604, 8984164
rec-1182-dup-0, ella, wasley, 58, guthridge crescent, crown a llotment, carole park, 5115, nsw, 19411214, 3051473
rec-225-dup-0, isabella, sanby, 18, veale street, wongowmal, west swan, 3066, nsw, 19181010, 7757358
rec-4457-dup-0, charlotte, hathaway, 5, hartung crescent, anzac house (cn r rcher s street, broken hill, 6060, qld, 19740418, 2652077
rec-2079-dup-0, kira, , 29, athertoh street, kiya, londonderry, 3756, nsw, 19230214, 9919791
rec-3160-dup-0, , pringle, 46, woodfulldloop, , woori yallock, 6101, vic, 19250210, 4259044
rec-3241-dup-0, tara, o'shannessy, 233, osburn d rive, , maitlnd, 2640, nsw, 19380807, 4654746
rec-4219-dup-0, , goode, 23, cane place, cukbone, manly bale, 2602, vic, 19840402, 7430736
rec-51-dup-0, adam, , 37, freda gibson circuit, cryode, paddington, 2770, sa, 19401209, 3593307
rec-169-dup-0, nicola, leonardi, 22, , crown cahmners, rwy, 2299, nsw, 19170219, 3568632
rec-3723-dup-0, lara, carbpne, 61, aston crescent, ebony's tetreat, bossley park, 5334, vic, 19560105, 2542464
rec-2660-dup-0, munyarryun, alexander, 13, allambee street, , moranbah, 4218, qld, 19551107, 9890402
rec-4469-dup-0, josephine, dragheim, 3, downard street, lowangrdeen, malvern east, 3124, qld, 19160218, 2093181
rec-2754-dup-0, ellen, schumann, 51, barr-smith avenue, , ridleyton, 4034, qld, 19610507, 1287031
rec-3154-dup-0, samantha, howie, 6, mauldon street, environa, palmview, 4253, act, 19840918, 3489071
rec-2489-dup-0, grteen, thomas, 10, dumas street, bonnie doon, innaloo, 5104, nsw, 19340204, 6817957
rec-1917-dup-0, flockahrt, jasper, 25, , briardale, modbury, 4035, , 19211017, 2278318
rec-1311-dup-0, tyron, klemm, 43, clem hill street, , st kilda, 4205, qld, 19751020, 5119969
rec-777-dup-0, charlotte, nedeham, 183, wattle st reet, courallie, colo vale, 3161, sa, 19890118, 2377987
rec-2837-dup-0, raquel, mason, 1, storey s treet, , , 3225, qld, 19341010, 1823323
rec-1516-dup-0, trey, goetdze, 4, petterd street, bonnu doon, brighton, 7054, vic, 19250118, 1744778
rec-1589-dup-0, emma, frencham, 157, hayball place, , punchbowl, 4018, qld, 19170628, 2070987
rec-1017-dup-0, jack, paterson, 24, gleadow street, st francis vlge, wahroonga, 3501, nsw, 19641002, 2532475
rec-1049-dup-0, amy, urenea, 3, verbruggh en street, narraburrj lodge, riverwood, 4610, vic, 19040320, 4689528
rec-439-dup-0, mia, kam p, 55, jardine street, gonzaga, pooraka, 2161, sa, 19400617, 1084495
rec-4182-dup-0, georg, noble, 1188, willandra, fawkner street, ormeau, 3199, qld, 19430912, 7672726
rec-3805-dup-0, leah, swoboda, 33, macnaughotn street, woodrose, tweed heads, 6069, vic, 19821102, 9528232
rec-1135-dup-0, dylan, oatey, , barringer street, thur limbah, avalon, 2217, vic, 19441106, 7915328
rec-1079-dup-0, jessica, robson, 337, marcus clarke street, macar thur, vermont, 3429, nsw, 19790719, 6293706
rec-2036-dup-0, emiily, capel, 1721, burkitts treet, locn 1025, ascot vale, 4053, nsw, 19341111, 4646376
rec-356-dup-0, zack, brock, , top nass, , hyde park, 4740, nsw, 19130124, 8703977
rec-96-dup-0, georbe, macah, 25, tepper ircuit, erinsr est, mooroola, 2758, vic, 19270326, 8072800
rec-2111-dup-0, matteus, wilde, 13, cumberleg ecrescent, , bourke, 4740, qld, 19260702, 7889277
rec-835-dup-0, lily, egain, 526, louis loder street, , alfords point, 3031, sa, 19610514, 2519145
rec-778-dup-0, gianni, jolly, 83, glencross stteet, locn 10045, booval, 2260, wa, 19740903, 3966573
rec-4280-dup-0, lauren, ferri, 121, hedgerstreet, , banypo, 3150, wa, 19440118, 9553756
rec-2795-dup-0, talfiah, bunug ugrr, 18, eldridge street, drayton, wallsend, 2031, qld, 19760404, 1387033
rec-246-dup-0, hayley, morrion, 35, kirkwood crescent, vill a 183, sprin gwood, 2396, vic, 19000326, 8113043
