rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id
rec-43-dup-0, kyah, ngai, 56, shoalhaven avenue, the nount, culburra, 3083, vic, 19630406, 9351600
rec-389-org, callum, fauser, 4, sandover circuit, eagleview, clare, 3021, nsw, 19970227, 2873125
rec-160-org, , harrington, 103, adair street, the lakes retirement village, beaumont, 4556, vic, 19610510, 7008577
rec-91-org, , cogzell, 1, armstrong crescent, cromdale, payneham, 5502, vic, 19440905, 9162672
rec-115-dup-0, nicholas, toso, , carnegie crescent, moonah, mullumbimby, 5109, wa, 19710120, 1111504
rec-56-dup-0, ashley, heazdon, 17, sheehy street, hawkins masonic vlge, warrandyte, 3073, vic, 19880814, 7871445
rec-360-org, alexandra, hearn, 7, booth crescent, unt 5, leichhardt, 5037, , 19300818, 3179241
rec-324-org, madeline, najm, 13, boronia drive, poplar bend, evans head, 4216, nsw, 19420813, 8918633
rec-314-dup-0, hattie, white, 20, ebden street, arkbaa, lalor, 4750, nsw, 19250301, 2133927
rec-231-dup-0, jade, matthews, 49, ballonnest street, combog olong, young, 6065, sa, 19581231, 5023792
rec-303-org, charlie, , 4, terewah circuit, legacy vlge, crib point, 6167, nsw, 19140715, 1597495
rec-36-dup-0, charlolte, satterley, 41, counsel street, hilltop hostel rowethorpe, berwic, 4556, nsw, 19151209, 4658473
rec-40-dup-0, jake, berry, 99, rivett street, , kingstgorpe, 2032, vic, , 7190150
rec-322-dup-0, paine, melanie, 4, andrewsstreet, rosetta village, salisbury east, 3095, qld, 19521118, 2053758
rec-425-org, brandon, white, 11, winser crescent, , , 5159, qld, 19911102, 9695343
rec-293-dup-0, holly, northway, 3, collingridge street, brentwoo d vlge, sunshine, 2324, vic, 19850215, 5614773
rec-110-dup-0, ruby, riding, 7, middletoz cwircuit, , ceduna, 4214, vic, 19650615, 9233472
rec-464-org, jessica, noble, 42, boolimba crescent, lashbrooke, cranbourne, 2219, vic, 19940815, 7984432
rec-334-org, nicholas, , 289, britten-jones drive, jabaru court, paddington, 2000, vic, 19970422, 5062738
rec-105-org, mitchell, mcconnel, 5, templeton street, glen ayre, camden, 2500, vic, 19370615, 3413425
rec-270-org, hannah, spong, 16, ellis place, wallaby, albany creek, 3818, tas, 19630205, 8442523
rec-47-org, bianca, demetriou, 4, jennings street, ahwahnee, dapto, 3216, nsw, 19261103, 8066343
rec-470-org, jack, mcphie, 155, shumack street, millard centre, clayton, 4504, nsw, 19720208, 9497108
rec-214-org, sophie, conboy, 24, learmonth drive, robe community health centre, st albans, 3136, , 19360910, 6636386
rec-221-dup-0, broke, durbridge, 63, boult place, banamba, bacchusm arsh, 6147, sa, 19951015, 6266446
rec-79-dup-0, jayde, van keulen, 4, macgregor street, glend ower, cremorne, 3566, vic, 19150821, 3018823
rec-198-org, david, stubbs, 8, wehl place, minora, sunnybank, 2782, qld, 19490218, 1825686
rec-375-dup-0, emma, speight, 8, investigator street, willarfo, tweed headsysouth, 2770, vic, 19630623, 5067534
rec-45-dup-0, cooper, richmond, 5, pridha mstreet, star court arcade, wangaratta, 5074, sa, 19020301, 1483265
rec-10-org, kayla, harrington, 38, maltby circuit, coaling, coolaroo, 3465, nsw, 19150612, 9004242
rec-230-dup-0, thomas, wynne, 920, leahy close, belmore rover, mitcham, 3018, ua, 19491220, 9787222
rec-168-dup-0, natasha, crossm an, , , mt gravat tresidence, glenthompson, 4865, nsw, 19140130, 9295668
rec-338-dup-0, robert, , 9, crease place, , calliope, 4053, vic, 19600702, 1133078
rec-490-org, , durr, 11, cochrane crescent, the rookery, south perth, 2795, wa, 19300521, 6794611
rec-465-org, benjamin, campbell, 19, goodenia street, busbey's flat, safety beach, 2390, qld, 19330926, 4394755
rec-141-org, tia, gold, 101, boronia drive, the cabin, sunnybank, 3020, sa, 19961121, 7459384
rec-270-dup-0, hannah, spong, 32, elliswplace, wallaby, albany creek, 3818, tas, 19630205, 8442523
rec-443-org, edward, hudd, 6, namadgi circuit, , forest hill, 2456, vic, 19740727, 3658978
rec-359-dup-0, joshua, bishojp, 53, d'hagecurt, dovers flat, salt ash, 3629, vic, 19590302, 8180464
rec-352-dup-0, sophie, procter, 23, paul coe crescent, the lakea village, port lincoln, 4109, sa, 19500121, 4063636
rec-204-org, alexandra, mabokmarial, 7, walker crescent, border park, erindale, 2810, vic, 19361207, 1063069
rec-198-dup-0, david, stubbs, 8, wehl place, minroa, sunnybank, 2782, qld, 19490218, 1825686
rec-219-org, joshua, porotschnig, 9, shepherd street, rockview, limeburners creek, 3121, nsw, 19130422, 7255490
rec-306-org, timothy, coffey, 23, bacchus circuit, frankston caravan park, werrington, 2450, vic, 19600222, 3125388
rec-54-dup-0, emiily, morrison, 314, cowper tsreet, belmore river, narrandera, 5600, vic, 19460111, 4185791
rec-63-dup-0, benjamin, cannekl, 17, charleston street, oak glen, kununuodra, 2090, nsw, 19650504, 7825348
rec-86-dup-0, hayden, jolly, 7, heard street, wonderusn, , 5034, nsw, 19950410, 3682559
rec-283-dup-0, caleb, radic, 17, moon place, coor alook, south perth, 4305, nsw, 19471021, 6519249
rec-497-org, isobel, van wijk, 18, federal highway, manresa, st albans, 5108, vic, 19970922, 9247870
rec-412-dup-0, dabiel, burleigh, 22, milford street, brandywine stud, maroota south, 3136, sa, 19010517, 4171356
rec-56-org, charlie, headon, 17, sheehy street, hawkins masonic vlge, warrandyte, 3073, vic, 19880814, 7871445
rec-197-org, charlie, clissold, 41, allchin circuit, kinross, richardson, 2196, vic, 19270812, 5711952
rec-59-dup-0, alicia, bloomfield, 2, hastings court, , eleeana, 2430, vic, 19980422, 4531319
rec-66-dup-0, mikayla, giannaris, 80, seabreeze acravan park, gollan street, abbotsford, 2516, wa, 19560825, 4797460
rec-248-org, lachlan, basri, 11, lindrum crescent, the shanty, carlsruhe, 2130, qld, 19261223, 2379460
rec-199-org, giuliana, hammill, 31, cobby street, parish talowahl, potts point, 3763, nsw, 19941108, 1238636
rec-29-dup-0, aidan, berry, 4, lempriere crescent, , , 3228, nsw, 19280621, 5213963
rec-72-org, william, headon, 33, madigan street, wearmouth, emerald, 2577, nsw, 19540307, 1158377
rec-76-org, molly, sushames, 44, maclachlan street, , south grafton, 3191, qld, 19910608, 4688332
rec-33-dup-0, brooklyn, manson, 27, clive steele avenue, port fairy road, yagoona, 3450, vic, 19710727, 4493900
rec-331-org, riley, frew, 33, clive steele avenue, arcadia, vermont, 7250, vic, 19210304, 3817732
rec-26-org, abbey, hoffman, 17, brooker street, de boerderij, lockleys, 2070, wa, 19760226, 6891487
rec-479-dup-0, joel, mcgilc hrist, 76, borrowdale street, rockles, bund akerg, 4871, wa, 19141214, 8721264
rec-158-org, jessica, ballantyne, 8, medworth crescent, rowethorpe, penrith, 4213, nsw, 19931103, 1155058
rec-191-dup-0, charlotte, matthews, 101, britten-jones drive, gregory heights, forest hill, 2745, vic, 19760807, 5346114
rec-495-org, brodee, kirkmoe, 71, brisbane avenue, sherwood, toowoomba, 4127, nsw, 19370805, 2701611
rec-200-org, thomas, stephenson, 86, boas place, village walk (cnr high s street, eastwood, 6630, nsw, 19180524, 3727893
rec-473-dup-0, jardine, kallie, 27, birrell street, c/-cummins theatre, milp erra, 2218, vic, 19091111, 9225358
rec-101-org, amber, whillas, 3, , meilene retirement, whitfield, 3987, nsw, 19950320, 3079240
rec-122-dup-0, lachlan, berry, 69, giblin street, killarney, bittern, 4184, qld, 19990219, 7364009
rec-9-dup-0, james, greenp, 12, richards street, dentureclnc, laverton, 4157, nsw, 19170828, 2482106
rec-245-dup-0, riley, h o, 54, discover ystreet, rockview, orange, 2011, wa, 19740212, 5033334
rec-227-dup-0, mia, purdon, 23, ramsay place, mirani, gar butt, 2206, vic, 19831024, 8099933
rec-235-dup-0, silas, dent, 16, wade street, tarwyn park, salisburyeast, 2161, qld, 19860810, 7528902
rec-286-dup-0, evangelia, shepherd, 9, crichton crescent, mirilla, lutwylche, 2794, qld, 19900909, 3877160
rec-21-org, adam, ciotti, 13, hyatt place, kersey' south, coffs harbour, 5039, nsw, 19910920, 9490795
rec-488-org, kobe, korbut, 1, kennewell place, heights estate, blacktown, 4390, wa, 19090519, 9712042
rec-439-dup-0, kirar, brock, 93, clarnette place, , orbost, 2528, vic, 19231209, 5107876
rec-374-dup-0, john, bansemer, 73, rhosewyn, bynoe place, lakeclifton, 2649, qld, , 7437039
rec-161-dup-0, james, blake, 19, sturt avenue, laloki, carnegie, 2218, nsw, 19050716, 7830672
rec-114-org, holly, mcmullen, 51, jukes street, waraba, blackmans bay, 4304, qld, 19130502, 1362267
rec-438-dup-0, joshua, snell, 26, mclean place, rowethorpe, athelstone, 5185, , 19110707, 5959644
rec-156-org, rhiannon, kolodina, 66, darmody street, , wheeo, 2317, vic, 19610520, 2870299
rec-384-dup-0, callum, grossman, 3, downard street, st vincents mdeical centre, wangaratta, 4211, nsw, 19770402, 7743698
rec-370-org, rourke, webb, 5, welsby place, bungarra, island beach, 6020, nsw, 19780601, 3380232
rec-93-dup-0, sam, musolino, 173, kathner street, chactor, otago bay, 3068, vic, 19770911, 7509483
rec-22-dup-0, rees, maribanne, 6, nerli place, weeroona, mansfield, 3644, sa, 19770628, 4235561
rec-348-dup-0, lauren, panagais, 9, eleanora strreet, , cronulla, 5038, nsw, 19380726, 2493383
rec-24-org, alexandra, asche, 17, badimara street, winter park, cooltong, 4121, vic, 19481129, 6792452
rec-142-org, lauren, beattie, 11, rubbo crescent, welcome swallow angus illalangi rmb 1800, stanmore, 2444, qld, , 7554071
rec-373-dup-0, deakin, sondergeld, 231, goldfinch circuit, kooltuo, canterbury, 2509, vic, 19600210, 2635962
rec-469-org, lachlan, vincent, 29, hansen circuit, guyangal, casula, 2913, nsw, 19380406, 4112327
rec-403-dup-0, gemaeky, matthews, 388, goessling place, evergreen, pennant hills, 3194, nsw, 19730826, 4691516
rec-137-org, marcus, haythorpe, 11, rose scott circuit, granny flat 2, bergalia, 4500, qld, 19190502, 5717064
rec-244-dup-0, jack, spawton, 43, mathieson crescent, locn 1025, greenacre, 6014, qld, 19080317, 3656816
rec-256-org, evangelia, , 3335, naas road, wyncliffe, gwandalan, 2060, act, 19820125, 1025941
rec-379-org, alex, bullock, 7, shoalhaven avenue, druid's oak, cromer, 2300, nsw, 19460903, 5781510
rec-135-dup-0, hugo, morrison, 28, yakillip park, kambalda crwscent, cranbourne, 4670, nsw, 19561224, 8755172
rec-39-org, daniel, couzens, 25, coventry close, cressbrook, mount eliza, 5073, nsw, 19881127, 6934299
rec-356-org, timothy, zaluski, 94, fraser court, coolibah, mount melville, 3095, vic, 19841003, 9265651
rec-467-dup-0, lara, whitd, 12, boldrewood street, meadowvale village, box hila south, 6066, qld, , 5622907
rec-257-dup-0, , zimmerrmnn, 9, booroondara street, tallinga park, dulwich hill, 2226, qld, 19351228, 4406308
rec-192-org, renee, cochrane, 31, gledden street, kings apmts, forreston, 2011, qld, 19880821, 4922108
rec-326-dup-0, teegan, dreckow, 6, lawrence crlescent, rosetta village, mona vale, 4704, nsw, 19750629, 4075592
rec-200-dup-0, thomas, stephenson, 86, tipilou ra street, village walk (cne high s street, eastwood, 6630, nsw, 19180524, 3727893
rec-220-dup-0, heerey, tyler, 14, phillimore place, allandale, hawthorn, 2529, qld, 19421103, 3165960
rec-139-org, joshua, dixon, 12, lawrence crescent, the willows, freshwater, 3143, sa, 19450424, 1432908
rec-74-org, lachlan, beardon, 9, boolee street, malkiel, penrith, 4212, nsw, 19820514, 1325139
rec-253-org, alana, ryan, 5, kellway street, rowethorpe, toowong, 3931, nsw, 19220503, 7228670
rec-284-org, jacob, di chiera, 61, bimbiang crescent, the manor garden, unanderra, 4680, nsw, 19850614, 2176932
rec-292-dup-0, pace, b laqe, 12, goble street, ashleigh house bergen court, haddon, 3056, vic, 19751212, 1356319
rec-153-dup-0, harriet, belperi, 3, hawker place, lakeview park, roselands, 3206, qld, , 9280016
rec-45-org, cooper, richmond, 5, pridham street, star court arcade, wangaratta, 5074, sa, 19020301, 1483265
rec-15-dup-0, freya, myles, 4, lea plce, anstee court, flemington, 4519, sa, 19530306, 5346011
rec-378-dup-0, sam, white, 21, pryor place, gostwyck, cmoo, 4507, nsw, 19390109, 2892363
rec-438-org, joshua, snell, 39, mclean place, rowethorpe, athelstone, 5158, , 19110707, 5959644
rec-294-dup-0, william, bishop, 21, neworra place, apmn t65, worongary, 6225, qld, 19490130, 9773843
rec-387-org, jade, edgecombe, 1, starke street, white lodge, tottenham, 6110, vic, 19100514, 7922321
rec-466-org, hayden, petersen, 22, fox place, innaminka, galston, 4111, nsw, 19080616, 1858338
rec-197-dup-0, charlie, clislsold, 41, allchin circuit, , richardson, 2196, vic, 19270812, 5711952
rec-424-dup-0, carla, amiet, 5, carstensz street, oaklodge, blackmans bay, 3180, nsw, 19790801, 9646483
rec-183-org, lachlan, jukic, 2, morgan crescent, parklea, raymond terrace, 2205, nsw, 19780702, 3250274
rec-84-dup-0, rilepy, heu sotn, 54, chaseling street, locn 341, leongatha, 2730, qld, 19850807, 3587494
rec-297-dup-0, rosie, mullin, 11, robinson street, sherw ood, lower chittering, 3020, nsw, 19880526, 2244489
rec-459-org, madalyn, priest, 2, fitzalan street, , paddington, 2031, qld, 19530429, 1086126
rec-155-dup-0, phillip, ellem, 41, outtrim kavenue, ainslie house, narre warren north, 3083, , 19490902, 3187616
rec-436-org, samuel, bruinewoud, 11, jabanungga avenue, st francis village, woodgate, 4507, nsw, 19821107, 8065014
rec-50-dup-0, james, webb, 72, gamor treet, , paradise awters, 4030, qld, 19980701, 3435792
rec-210-dup-0, bryce, fabel, 3, nangor ytreet, sherwood, beaumaris, 2484, qld, 19540519, 5014276
rec-3-org, molly, webb, 440, mccombie street, rosedale, malvern east, 5023, nsw, 19150416, 5572942
rec-96-dup-0, kieren, , 6, kingsburykstreet, , bano, 4504, sa, 19620306, 8639228
rec-216-dup-0, ethan, , 24, edman close, browie, werrington county, 5048, vic, 19320829, 1194789
rec-295-dup-0, eliza, giannikouris, 35, ebelin g court, dooducinn, seymoux, 3162, qld, 19781218, 7680660
rec-362-org, ella, reid, 93, twamley crescent, stanton, peterborough, 3677, qld, 19090330, 4721057
rec-82-org, reeve, quilliam, 2, renwick street, yarrabee, barwon heads, 2340, nsw, 19810406, 1066923
rec-135-org, hugo, morrison, 28, kambalda crescent, yakilli park, cranbourne, 4670, nsw, 19561224, 8755172
rec-478-dup-0, beazley, anthony, 12, birubi place, currandina, flemington, 2477, qld, 19730924, 6558077
rec-235-org, isabella, imgraben, 16, wade street, tarwyn park, salisbury east, 2161, qld, 19860810, 7528902
rec-386-dup-0, dylan, dolby, 110, dookie atreet, kellhaven, lindfield, 2259, nsw, 19660611, 2162628
rec-116-org, april, herbert, 123, slessor crescent, glebe garden, wisemans ferry, 2517, nsw, 19421030, 2349971
rec-277-org, liam, grosser, 12, ellenborough street, mayflower retrmnt vlge, marsden, 6008, nsw, , 2351372
rec-447-dup-0, lara, matthews, 6, sunforest therapy centre, beaumaris street, the basin, 4179, nsw, 19911006, 2164704
rec-258-org, fynn, egan, 109, heidelberg street, peppermint springs bendoc, mermaid waters, 3875, , 19731003, 8652616
rec-177-org, thomas, guthridge, 6, brunswick circuit, tintagel, avondale heights, 2073, vic, 19080625, 4255165
rec-278-org, joshua, maclennan, 41, roper place, karsul, eight mile plains, 2795, qld, 19700525, 8982137
rec-15-org, freya, myles, 4, lea place, anstee court, flemington, 4519, sa, 19530306, 5346011
rec-18-dup-0, matthew, campbell, 94, mosman poace, , north beach, 2617, nsw, 19430607, 5538479
rec-204-dup-0, caleb, mabokmarial, 7, walker crescent, border park, erinwdale, 2810, vic, 19361207, 1063069
rec-337-dup-0, kyale, bullivnt, 4, woolrych street, amble side garden, comboyne, 3912, wa, 19590523, 7453255
rec-361-dup-0, lachlan-john, green, 5, , canobolascaravn park, blacktown, 2085, nsw, 19610527, 1361558
rec-85-org, amelia, brinsmead, 73, mackennal street, belgrade park, wellington point, 2046, vic, 19810831, 4182058
rec-119-org, phoebe, averis, 31, tipiloura street, rosetta village, boronia heights, 4868, qld, 19991012, 1441726
rec-266-dup-0, sarah, manos, 101, learmonth drive, glenhurst, stanumore, 2481, vic, 19071213, 6862377
rec-230-org, thomas, wynne, 920, leahy close, belmore river, mitcham, 3018, wa, 19491220, 9787222
rec-257-org, erin, zimmermann, 80, booroondara street, tallinga park, dulwich hill, 2226, qld, 19351228, 4406038
rec-211-org, matilda, hanna, 175, muntz street, dorothy genders vlge, yagoona, 5000, wa, 19241216, 8994110
rec-124-dup-0, jesse, habna, 32, wattle street, toolooa, ingleburn, 4500, qld, 19920424, 2622949
rec-461-org, brianna, white, 44, dakin place, rosevillea, ballina, 4860, nsw, 19130918, 8384544
rec-58-dup-0, spyke, schumann, 42, clark close, , tannum sands, 2326, nsw, 19020422, 6677685
rec-51-dup-0, jacob, steane, 34, mighell place, burramunda, hazelwood north, 4305, sa, 19910517, 8470247
rec-481-org, thomas, papanikolopoulos, 14, dooland court, frank jeffrey hostel, ulladulla, 4356, vic, 19241204, 7849076
rec-269-dup-0, kyld, crouch, 128, faunce crsecent, bulga wine estates, kingston, 2257, nsw, 19110126, 9092700
rec-393-dup-0, koula, campbell, 4, angophora street, , woodville gardens, 3350, qld, 19550222, 4031513
rec-455-dup-0, zachary, pringle, 16, evergood close, emerywood, kinglake west, 2160, nsw, 19410809, 2770074
rec-485-org, caresse, nguyen, , roseworthy crescent, underbank, colac, 2198, qld, 19011004, 5908395
rec-169-org, chelsea, van groesen, 50, ern florence crescent, gowen, maryborough, 3130, vic, 19910211, 6103266
rec-331-dup-0, riley, freq, 33, clive stee le avenue, arcadia, ascot vale, 7250, vic, 19210304, 3817732
rec-390-dup-0, pia, sherriff, 352, birdwood street, st vincents mrd ical centre, mosman, 7008, nsw, 19500313, 3153641
rec-114-dup-0, hollyo, mcmullen, 51, jukes street, waraba, concord, 4304, qld, 19130502, 1362267
rec-288-org, eliza, keany, 6, nicklin crescent, charlestown, longreach, 2760, vic, 19280802, 3061308
rec-312-dup-0, alexandra, , 65, hobart place, sec 791, lalor park, 2090, vic, 19200321, 2042439
rec-423-org, talia, lund, 1, welsh place, blackduck valley, taigum, 2224, tas, 19140929, 4851007
rec-80-dup-0, brooke, coulson, 1, tristaniastreet, diamond downs, cheste r hill, 2147, qld, 19590522, 5893169
rec-215-dup-0, jeremiah, andretzke, 35, , occar, burleigh waters, 3198, vic, 19281031, 3150767
rec-89-org, hannah, isola, 26, barlow street, aptmnt 240, clayton, 4350, act, 19320106, 9013800
rec-216-org, ethan, rosa, 24, edman close, browie, werrington county, 5048, vic, 19320829, 1194789
rec-411-dup-0, zoh, vasiliev, 8, streeton drive, beaumonts beach house, eudko, 2231, nsw, 19490714, 6243849
rec-354-org, james, girdler, 11, russell drysdale crescent, rowethorpe, mansfield, 4551, tas, 19420915, 1041588
rec-112-dup-0, zara, excell, , aspinall street, forest hills, glenelg south, 2712, nsw, 19030807, 6025452
rec-467-org, lara, white, 12, boldrewood street, meadowvale village, box hill south, 6056, qld, , 5622907
rec-445-dup-0, danielle, huupponen, 23, larcombecrescent, peak view, apple crss, 4304, qld, 19100207, 2577535
rec-416-org, caitlin, bishop, 186, dolling crescent, clifden, tarana, 3121, nsw, 19721009, 1052176
rec-152-dup-0, , webb, 9, boolee street, , freemans reach, 4870, vic, 19470429, 3308042
rec-340-dup-0, george, stephanie, 6, young astreet, gowrie, brighton-le-sands, 2325, , 19260627, 8708965
rec-275-org, ebony, loke, 40, ambalindum street, hmas cerberus, figtree, 3677, wa, 19370201, 2572291
rec-229-org, isabella, fitzpatrick, 10, tompsitt court, sanlyn, corio, 6330, nsw, 19771224, 5262341
rec-399-dup-0, mikhayla, blunden, , andrews street, killarney, east innisfail, 4131, qld, 19500525, 5328045
rec-273-dup-0, gibb, jasmine, 137, allwood street, coolibah, bellambi, 5142, vic, 19850502, 1488892
rec-209-dup-0, jadk, rees, 7, mckail rcescent, , boyanup, 2720, qld, 19891110, 9572183
rec-194-org, jaden, humphreys, 14, euree street, moorillyah, thornlie, 3116, wa, 19700116, 9382782
rec-458-dup-0, erinv, schembri, 15, tathra est, hawkesbury crescent, trevallyn, 2233, wa, 19140109, 4481914
rec-448-org, breana, domkus, 112, fenwick place, jerrabung, maribyrnong, 3011, tas, 19320411, 5753874
rec-21-dup-0, adam, ciogti, 127, hyattpalce, kersey' south, coffs harbour, 5039, nsw, 19910920, 3451318
rec-126-dup-0, kelsey, stubbs, 48, knaggs crescent, calderwood, tingaolpa, 3194, nsw, 19510317, 7684584
rec-115-org, nicholas, toso, 14, carnegie crescent, moonah, mullumbimby, 5109, wa, 19710120, 1111504
rec-446-dup-0, samantha, white, 11, macgregor street, ararat turf club, east launceston, 3304, as, 19790126, 7912985
rec-163-org, oliver, rickett, 194, sturt avenue, shopping centre, jamestown, 2526, qld, 19431020, 6090360
rec-194-dup-0, jaden, humphkreys, 14, euree street, moorillyah, thornlie, 3116, wa, 19700116, 9382782
rec-174-dup-0, liam, musloino, 199, irvinewstreet, st francii vlge, campsie, 5085, vic, , 8919853
rec-176-org, connor, stitz, 43, skinner street, banksia village, mooloolaba, 6330, qld, 19650512, 7196421
rec-27-dup-0, fiona, worsley, 59, gingana street, thorndale, primrose sands, 5009, vic, 19960902, 9804147
rec-131-org, amy, mccarthy, 40, banner street, merrydale, bayswater north, 2447, nsw, 19721005, 4829707
rec-187-dup-0, tyron, dixon, 45, grund place, zintara, munrudbn, 2167, vic, 19100305, 8837588
rec-406-org, toby, white, 35, esperance street, , bicton, 2046, wa, 19800820, 7210381
rec-168-org, natasha, crossman, 61, light street, mt gravatt residence, glenthompson, 4865, nsw, 19140130, 9295668
rec-433-org, cooper, murry, 12, werriwa crescent, hellemere village, yackandandah, 6280, nsw, 19750818, 7861712
rec-434-dup-0, jacob, simmonds, 54, jukes stcreet, , bunbury, 7264, wa, 19580404, 1030443
rec-151-org, eliza, snale, 2, outtrim avenue, parooka, robina, 2614, sa, 19240813, 8996055
rec-164-org, leo, blackwell, 2, mcwhae circuit, gull cottage, kotara, 3131, nsw, 19760831, 4378323
rec-324-dup-0, madeline, najhm, 13, boronia drive, poplar bend, evans head, 4216, nsw, 19420813, 8918633
rec-451-dup-0, sophie, vincent, 9, lutana tsreet, , sandy bay, 3103, qld, 19890326, 8595728
rec-479-org, joel, mcgilchrist, 76, borrowdale street, rocklea, bundaberg, 4871, wa, 19141214, 1370792
rec-37-org, eliza, nguyen, 29, buxton street, fergson lodge, cunnamulla, 2256, sa, 19260626, 4722136
rec-223-dup-0, jamilla, wallner, 6, tullaroop street, willaroo, st james, 4011, wa, 19081209, 6988048
rec-4-dup-0, archie, wilikns, 80, skinner street, yandar ms 582, bethania, 6415, sa, 19030316, 7761516
rec-332-dup-0, wynne, emiild, 51, bungonia street, glenbrae, burringbar, 2210, sa, 19760814, 2855156
rec-330-dup-0, luke, , 23, , calala farm, balwyn north, 4872, vic, 19050323, 5092830
rec-451-org, sophie, vincent, 9, lutana street, , sandy bay, 3103, qld, 19890326, 8595728
rec-355-org, vendula, covino, 1, kirwan circuit, brentwood vlge, albury, 4575, qld, 19310207, 1420464
rec-79-org, jayde, van keulen, 4, macgregor street, glendower, cremorne, 3566, vic, 19150821, 3018823
rec-496-org, jacob, walls, 61, atherton street, indra, st kilda, 3149, nsw, 19490530, 1057415
rec-209-org, jack, rees, 7, mckail crescent, , boyanup, 2720, qld, 19891110, 9572183
rec-458-org, erin, schembri, 15, hawkesbury crescent, tathra east, trevallyn, 2233, wa, 19470910, 4481914
rec-360-dup-0, lachlan, heanr, 7, booth crescent, unt 5l, leichhardt, 5037, nsw, 19300818, 3179241
rec-268-dup-0, crystal, reid, , palana place, river bend, bucaisa, 3222, wa, 19600331, 4829005
rec-432-org, , morrison, 35, minehan place, lumley, burnside, 5167, tas, 19620920, 1541342
rec-238-org, tiahnee, noble, 178, grace place, culburra retrmnt vlge, new farm, 4285, nsw, 19780329, 5120262
rec-259-org, julia, lombardi, 65, moorhouse street, nuffield village, ashwood, 2251, vic, 19150122, 8397643
rec-71-org, claire, priebe, 39, stacy street, st francis vlge, clarence park, 2145, vic, 19900203, 5569305
rec-151-dup-0, eliza, snale, 2, , parooka, robina, 2614, sa, 19240813, 8996055
rec-482-dup-0, charlotte, robskon, 23, nicholas street, kellwood, , 2280, vic, 19620503, 9419113
rec-426-org, aiden, rees, 27, padbury street, curra park, wellington point, 3765, nsw, 19260203, 3404730
rec-400-org, claire, goode, 2, powell street, roger dee, orchard hills, 2323, wa, 19090817, 9266527
rec-228-org, stephanie, rumbal, 26, griffin place, erina gardns, galston, 6258, nsw, 19710718, 5779913
rec-486-org, campbell, spratt, 16, bastow circuit, kurrajong, shoalwater, 2587, qld, , 5074015
rec-289-dup-0, eliza, block, , rylah crescent, pepinmarti, long jexty, 6024, vic, 19990406, 8442507
rec-150-dup-0, ash, worsley, 3, russell drysdalw crescent, gull cottage, greensborough, 4023, nsw, 19960512, 5164697
rec-397-dup-0, luke, nicolle, 36, muggaw ay, portal crn hives, bayswater, 7325, vic, 19630119, 3507733
rec-378-org, sam, white, 21, pryor place, gostwyck, como, 4507, nsw, 19390109, 2892363
rec-54-org, emiily, morrison, 314, cowper street, belmore river, narrandera, 5600, vic, 19460111, 4185791
rec-387-dup-0, jade, edgecombe, 1, starke srteet, white lodge, tottmeham, 6110, vci, 19100514, 7922321
rec-218-dup-0, georgia, pegg, 21, carumbi place, kindbjerg, banyo, 2340, vic, 19280827, 9890107
rec-380-dup-0, folo, neneh, 514, kangaroo court, clustre, bridgwater, 2536, tas, 19441006, 7291657
rec-35-dup-0, michael, belci, 1, chisholmstreet, carrington garden, torquay, 5085, sa, 19300418, 1023877
rec-442-dup-0, talyah, bradshaw, 47, santalum street, warrambah, pennantyhills, 3214, qld, 19010925, 3590063
rec-339-dup-0, nichooas, campbell, 87, poyntonstreet, karma park, albion park, 4655, qld, , 7900575
rec-14-dup-0, liam, wilde, 11, melbourne avenue, banksia village, bray park, 2621, nsw, 19570628, 7989054
rec-281-org, benjamin, fitzpatrick, 9, little place, brindabella specialist centre, bellevue hill, 3218, sa, 19790929, 2970456
rec-388-org, patrick, carrera, 78, carnegie crescent, binnalong, towradgi, 3802, wa, 19290412, 1595174
rec-98-org, hayley, fitzpatrick, 16, archdall street, clear creek, north arm, 2122, tas, 19580922, 6731902
rec-61-dup-0, daarcie, fleet, 13, fellows street, , somertonp ark, 2284, vic, 19950307, 1563705
rec-497-dup-0, isobel, van wijk, 18, federal highway, manresa, st albans, 5108, vic, , 9247870
rec-226-dup-0, isabelle, webb, 41, willoughby crescent, kalang, coffs harbour, 6061, vic, 19140326, 6670738
rec-365-org, karli, churches, 6, canberra avenue, aranmor, port kembla, 2548, sa, 19541025, 3944108
rec-250-org, angelina, reece, 20, wray place, brookton house, toowoomba, 7140, qld, 19350613, 7961545
rec-302-dup-0, luke, jayaraman, 33, eungella street, , broken hill, 3172, nsw, 19590818, 4910207
rec-296-org, grace, vincent, 44, hargraves crescent, , collie, 2290, act, 19490123, 3823565
rec-20-dup-0, samuel, , 15, jabanunggs avenue, wattle place, brighton, 3199, vic, 19870903, 8943942
rec-239-org, mitchell, kimmonth, 25, grace place, welikeak, barwon heads, 2022, vic, , 5751890
rec-268-org, crystal, reid, , palana place, river bend, bucasia, 3222, wa, 19790710, 4829005
rec-96-org, kieren, spalvins, 6, kingsbury street, , berala, 4504, sa, 19620306, 8639228
rec-431-org, tahlia, holdenby, 60, kaveneys road, villa 5, nowra, 2530, vic, 19200814, 1108438
rec-111-dup-0, darcy, webb, 511, bywaters pilace, airforce memorial estate, lake mnunorah, 5014, vic, 19990221, 3476734
